# ws,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9 # first row is center of energy bin
2.411294352823588127e+01,1.235805360644186720e-166,5.569442085497300089e-138,4.845424681091473270e-112,8.137896611902421576e-89,2.638473003954447190e-68,1.651403907594873227e-50,1.995327218435011008e-35,4.654093584160785475e-23,2.095637989862848229e-13,1.821619135481298429e-06
2.413793103448275801e+01,5.209401594698700020e-167,2.538409920483831699e-138,2.387779457306146457e-112,4.335975630651457469e-89,1.519986112026899408e-68,1.028614336378881151e-50,1.343772324006268814e-35,3.388901744875971135e-23,1.649880268339403061e-13,1.550622373073689302e-06
2.416291854072963119e+01,2.193824643365302347e-167,1.155814473685205386e-138,1.175527745374391062e-112,2.308010633711379862e-89,8.747881529010817573e-69,6.400709932300849621e-51,9.040939555251581855e-36,2.465239689788176823e-23,1.297671906476329422e-13,1.318653889467197001e-06
2.418790604697651148e+01,9.229800005993476414e-168,5.257639552954499532e-139,5.781597642001653405e-113,1.227340558946184268e-89,5.029704538450904205e-69,3.979055782558884535e-51,6.076839237682214505e-36,1.791577637652721455e-23,1.019656013079549237e-13,1.120293722435042670e-06
2.421289355322338821e+01,3.879350133076387891e-168,2.389295127075554883e-139,2.840790148725601765e-113,6.520316470001168244e-90,2.889071985510119789e-69,2.471201830535227544e-51,4.080545613944939711e-36,1.300733791631448720e-23,8.004215538276991687e-14,9.508440491724552528e-07
2.423788105947026494e+01,1.628928324790313509e-168,1.084738598106133307e-139,1.394462212102661315e-113,3.460577439500697001e-90,1.657870333976070571e-69,1.533249086119291308e-51,2.737379652221664490e-36,9.434470283522021924e-24,6.277116270079426547e-14,8.062374943839557605e-07
2.426286856571714168e+01,6.833155115427264703e-169,4.919904791090824815e-140,6.838339447176696042e-114,1.834867791302675660e-90,9.504276571977123099e-70,9.503717538658248190e-52,1.834544034342202095e-36,6.836328557721191413e-24,4.917879456724370670e-14,6.829564294775991953e-07
2.428785607196401841e+01,2.863629923612489945e-169,2.229279955899133199e-140,3.350201029992925632e-114,9.719351540431498987e-91,5.443320161690160218e-70,5.885056460850604705e-52,1.228280492558133695e-36,4.948853995800506028e-24,3.849212556890043772e-14,5.779620363946844737e-07
2.431284357821089159e+01,1.198916155764856087e-169,1.009133984165026140e-140,1.639711297171935154e-114,5.143350392019248201e-91,3.114476086671418712e-70,3.640692973258627209e-52,8.215675484855572430e-37,3.579007953049082376e-24,3.009831730986833679e-14,4.886320341077954462e-07
2.433783108445776833e+01,5.014608599731586641e-170,4.563618803085074331e-141,8.017523064851015238e-115,2.719137949524759242e-91,1.780255885787862360e-70,2.250058374794895942e-52,5.489911034353137029e-37,2.585812281451552314e-24,2.351196069381002248e-14,4.127060793180555895e-07
2.436281859070464506e+01,2.095374130715169315e-170,2.061798397903323067e-141,3.916420861142821422e-115,1.436126442278570276e-91,1.016614191576987093e-70,1.389248138157262844e-52,3.664912791639663948e-37,1.866412490897163324e-24,1.834897401952797454e-14,3.482379561353563915e-07
2.438780609695152179e+01,8.747066386967619053e-171,9.305920603629122313e-142,1.911238127095827416e-115,7.577578151503424876e-92,5.799709138993526268e-71,8.569237299477552852e-53,2.444208731277891910e-37,1.345843554262073391e-24,1.430576321862617998e-14,2.935537632682392109e-07
2.441279360319839853e+01,3.647871870629016102e-171,4.196128661625143199e-142,9.317868002974899915e-116,3.994334926571219951e-92,3.305465036124007248e-71,5.280570238040980765e-53,1.628505559664666156e-37,9.695223686775145277e-25,1.114260120788045128e-14,2.472153921922709995e-07
2.443778110944527882e+01,1.519823084126589989e-171,1.890229589572537401e-142,4.538314779387584915e-116,2.103462817963333218e-92,1.882067649373231010e-71,3.250841429681273669e-53,1.083968116200776731e-37,6.977460655283470281e-25,8.670386360075325891e-15,2.079886665836629580e-07
2.446276861569215200e+01,6.325907041082335460e-172,8.506612044223639044e-143,2.208253792797578836e-116,1.106627630137414289e-92,1.070567856869295954e-71,1.999341847916456351e-53,7.208087976219551106e-38,5.016643816895935629e-25,6.740104369012747688e-15,1.748155826445719965e-07
2.448775612193902873e+01,2.630442924448285831e-172,3.824502983902604968e-143,1.073444667028009795e-116,5.816269041611660994e-93,6.083723646945894591e-72,1.228441938531042023e-53,4.788505133513238646e-38,3.603341686674051327e-25,5.234450542200026952e-15,1.467901524190889282e-07
2.451274362818590546e+01,1.092725978589837041e-172,1.717788494729144374e-143,5.212987079315481462e-117,3.053963016115873407e-93,3.453830849489737603e-72,7.540471818969413055e-54,3.178016473794601284e-38,2.585674980005849725e-25,4.061176719938189646e-15,1.231374083819983568e-07
2.453773113443278220e+01,4.534923460676710559e-173,7.707981848338984337e-144,2.529122949209476810e-117,1.601988401773182388e-93,1.958885081118052888e-72,4.624009480281272793e-54,2.107116941911202506e-38,1.853611555350102686e-25,3.147813425792480930e-15,1.031951780172706469e-07
2.456271864067965893e+01,1.880203959885400748e-173,3.455317700964534588e-144,1.225828020298303323e-117,8.395204308324575207e-94,1.109923792562362411e-72,2.832795465247134205e-54,1.395717236722331730e-38,1.327516205475387690e-25,2.437487441657394948e-15,8.639828229893920320e-08
2.458770614692653567e+01,7.787826589458444800e-174,1.547432075587221499e-144,5.935611319873267614e-118,4.395208480450108413e-94,6.282806316382538069e-73,1.733756208753173892e-54,9.235970838267005824e-39,9.498111043900868988e-26,1.885610979694871863e-15,7.226485241615334663e-08
2.461269365317341240e+01,3.222581356319821280e-174,6.923273885526924206e-145,2.871294060383897448e-118,2.298814873775438816e-94,3.552961408739615978e-73,1.060076356351898595e-54,6.105819648940345232e-39,6.789080559745246301e-26,1.457263603103742348e-15,6.038449518771276036e-08
2.463768115942028913e+01,1.332195051081462886e-174,3.094480417181879754e-145,1.387606095037910276e-118,1.201170962658688605e-94,2.007259939281973348e-73,6.475339976431293452e-55,4.032567998957596509e-39,4.847981898297992536e-26,1.125124147772261607e-15,5.040806979723172714e-08
2.466266866566716232e+01,5.501841182992280748e-175,1.381784360165234083e-145,6.699324787071491022e-119,6.270208169103180624e-95,1.132903847986530752e-73,3.951521145676370019e-55,2.660698928510659445e-39,3.458496377664245773e-26,8.678388371388584217e-16,4.203886712531074646e-08
2.468765617191403905e+01,2.269993385739942147e-175,6.164092041974748605e-146,3.231262017019586153e-119,3.269907009122362617e-95,6.387910090524276609e-74,2.409030805001216207e-55,1.753824279915655804e-39,2.464847012790581597e-26,6.687349565305942908e-16,3.502500840701476323e-08
2.471264367816091934e+01,9.356586604749377224e-176,2.747098711711773670e-146,1.557003633645281945e-119,1.703590277942155923e-95,3.598328808724417874e-74,1.467224954186324690e-55,1.154922200531796317e-39,1.754966862947944058e-26,5.148079886180436320e-16,2.915290252064955822e-08
2.473763118440779607e+01,3.852889909691367084e-176,1.223082419242385033e-146,7.495202740213473304e-120,8.866887776015135508e-96,2.024972851055682856e-74,8.927448717376057974e-56,7.597937019165040107e-40,1.248314975096870877e-26,3.959249199908539309e-16,2.424162120942352077e-08
2.476261869065467280e+01,1.585010217311948812e-176,5.440182762968803487e-147,3.604569896900715077e-120,4.610558945470686318e-96,1.138449766041353603e-74,5.426681482979961740e-56,4.993613862949492103e-40,8.870656215924367629e-27,3.041982461673719113e-16,2.013806921822516484e-08
2.478760619690154954e+01,6.514091287703759180e-177,2.417394694522418248e-147,1.731808337823052301e-120,2.395037147801986923e-96,6.394179848714599141e-75,3.295471856734710768e-56,3.278766829478917983e-40,6.297433997953453492e-27,2.334946220329733699e-16,1.671284193665623726e-08
2.481259370314842627e+01,2.674557399271982935e-177,1.073143865378165075e-147,8.312324884276645238e-121,1.242931621282838607e-96,3.587832263023749379e-75,1.999296431226212903e-56,2.150712784386101631e-40,4.466299150988417581e-27,1.790496046939949065e-16,1.385667689785977192e-08
2.483758120939529945e+01,1.097049726039607083e-177,4.759317060767214895e-148,3.985855041375254120e-121,6.444044461579857402e-97,2.011202139593923582e-75,1.211750150966498972e-56,1.409388127229166535e-40,3.164523322863291104e-27,1.371659004979319291e-16,1.147741759122790999e-08
2.486256871564217619e+01,4.495489751179734702e-178,2.108665229393022153e-148,1.909399476670765053e-121,3.337690999192410584e-97,1.126303988209044516e-75,7.337114259755545676e-57,9.226885020133634819e-41,2.239984953783460387e-27,1.049772663955870964e-16,9.497418687222948119e-09
2.488755622188905292e+01,1.840365225870308529e-178,9.333551835949688716e-149,9.137942193170165280e-122,1.727070376358081088e-97,6.301324275246943260e-76,4.438270730237700196e-57,6.034703220829831643e-41,1.584011059750998868e-27,8.026397578805987448e-17,7.851331108206725164e-09
2.491254372813592965e+01,7.526747263517724562e-179,4.127266940554904577e-149,4.368942426320522548e-122,8.927919187020488064e-98,3.521959400980358451e-76,2.682122480579885601e-57,3.943056799999402110e-41,1.119045193165656146e-27,6.130873919104782749e-17,6.484213557910299848e-09
2.493753123438280639e+01,3.075296232622312742e-179,1.823284675956101964e-149,2.086798639928581728e-122,4.610699031713303735e-98,1.966587023881031411e-76,1.619271717094428310e-57,2.573869108434396392e-41,7.897931281033896457e-28,4.678432951854608772e-17,5.349924276712920015e-09
2.496251874062968668e+01,1.255286583651406419e-179,8.046790844333932260e-150,9.957746739661602536e-123,2.378809180036283075e-98,1.097029487181919910e-76,9.766459704912912491e-58,1.678480074207578929e-41,5.568720020858226223e-28,3.566602772099455932e-17,4.409753039191839056e-09
2.498750624687655986e+01,5.118882092683308782e-180,3.547866358461509130e-150,4.746985618705029403e-123,1.226108055107931100e-98,6.113638302199428080e-77,5.884789096117588412e-58,1.093508669405253607e-41,3.922597291799420393e-28,2.716347848639660911e-17,3.631258861005514568e-09
-2.498750624687655986e+01,5.118882092683308782e-180,3.547866358461509130e-150,4.746985618705029403e-123,1.226108055107931100e-98,6.113638302199428080e-77,5.884789096117588412e-58,1.093508669405253607e-41,3.922597291799420393e-28,2.716347848639660911e-17,3.631258861005514568e-09
-2.496251874062968668e+01,1.255286583651406419e-179,8.046790844333932260e-150,9.957746739661602536e-123,2.378809180036283075e-98,1.097029487181919910e-76,9.766459704912912491e-58,1.678480074207578929e-41,5.568720020858226223e-28,3.566602772099455932e-17,4.409753039191839056e-09
-2.493753123438280639e+01,3.075296232622312742e-179,1.823284675956101964e-149,2.086798639928581728e-122,4.610699031713303735e-98,1.966587023881031411e-76,1.619271717094428310e-57,2.573869108434396392e-41,7.897931281033896457e-28,4.678432951854608772e-17,5.349924276712920015e-09
-2.491254372813592965e+01,7.526747263517724562e-179,4.127266940554904577e-149,4.368942426320522548e-122,8.927919187020488064e-98,3.521959400980358451e-76,2.682122480579885601e-57,3.943056799999402110e-41,1.119045193165656146e-27,6.130873919104782749e-17,6.484213557910299848e-09
-2.488755622188905292e+01,1.840365225870308529e-178,9.333551835949688716e-149,9.137942193170165280e-122,1.727070376358081088e-97,6.301324275246943260e-76,4.438270730237700196e-57,6.034703220829831643e-41,1.584011059750998868e-27,8.026397578805987448e-17,7.851331108206725164e-09
-2.486256871564217619e+01,4.495489751179734702e-178,2.108665229393022153e-148,1.909399476670765053e-121,3.337690999192410584e-97,1.126303988209044516e-75,7.337114259755545676e-57,9.226885020133634819e-41,2.239984953783460387e-27,1.049772663955870964e-16,9.497418687222948119e-09
-2.483758120939529945e+01,1.097049726039607083e-177,4.759317060767214895e-148,3.985855041375254120e-121,6.444044461579857402e-97,2.011202139593923582e-75,1.211750150966498972e-56,1.409388127229166535e-40,3.164523322863291104e-27,1.371659004979319291e-16,1.147741759122790999e-08
-2.481259370314842627e+01,2.674557399271982935e-177,1.073143865378165075e-147,8.312324884276645238e-121,1.242931621282838607e-96,3.587832263023749379e-75,1.999296431226212903e-56,2.150712784386101631e-40,4.466299150988417581e-27,1.790496046939949065e-16,1.385667689785977192e-08
-2.478760619690154954e+01,6.514091287703759180e-177,2.417394694522418248e-147,1.731808337823052301e-120,2.395037147801986923e-96,6.394179848714599141e-75,3.295471856734710768e-56,3.278766829478917983e-40,6.297433997953453492e-27,2.334946220329733699e-16,1.671284193665623726e-08
-2.476261869065467280e+01,1.585010217311948812e-176,5.440182762968803487e-147,3.604569896900715077e-120,4.610558945470686318e-96,1.138449766041353603e-74,5.426681482979961740e-56,4.993613862949492103e-40,8.870656215924367629e-27,3.041982461673719113e-16,2.013806921822516484e-08
-2.473763118440779607e+01,3.852889909691367084e-176,1.223082419242385033e-146,7.495202740213473304e-120,8.866887776015135508e-96,2.024972851055682856e-74,8.927448717376057974e-56,7.597937019165040107e-40,1.248314975096870877e-26,3.959249199908539309e-16,2.424162120942352077e-08
-2.471264367816091934e+01,9.356586604749377224e-176,2.747098711711773670e-146,1.557003633645281945e-119,1.703590277942155923e-95,3.598328808724417874e-74,1.467224954186324690e-55,1.154922200531796317e-39,1.754966862947944058e-26,5.148079886180436320e-16,2.915290252064955822e-08
-2.468765617191403905e+01,2.269993385739942147e-175,6.164092041974748605e-146,3.231262017019586153e-119,3.269907009122362617e-95,6.387910090524276609e-74,2.409030805001216207e-55,1.753824279915655804e-39,2.464847012790581597e-26,6.687349565305942908e-16,3.502500840701476323e-08
-2.466266866566716232e+01,5.501841182992280748e-175,1.381784360165234083e-145,6.699324787071491022e-119,6.270208169103180624e-95,1.132903847986530752e-73,3.951521145676370019e-55,2.660698928510659445e-39,3.458496377664245773e-26,8.678388371388584217e-16,4.203886712531074646e-08
-2.463768115942028913e+01,1.332195051081462886e-174,3.094480417181879754e-145,1.387606095037910276e-118,1.201170962658688605e-94,2.007259939281973348e-73,6.475339976431293452e-55,4.032567998957596509e-39,4.847981898297992536e-26,1.125124147772261607e-15,5.040806979723172714e-08
-2.461269365317341240e+01,3.222581356319821280e-174,6.923273885526924206e-145,2.871294060383897448e-118,2.298814873775438816e-94,3.552961408739615978e-73,1.060076356351898595e-54,6.105819648940345232e-39,6.789080559745246301e-26,1.457263603103742348e-15,6.038449518771276036e-08
-2.458770614692653567e+01,7.787826589458444800e-174,1.547432075587221499e-144,5.935611319873267614e-118,4.395208480450108413e-94,6.282806316382538069e-73,1.733756208753173892e-54,9.235970838267005824e-39,9.498111043900868988e-26,1.885610979694871863e-15,7.226485241615334663e-08
-2.456271864067965893e+01,1.880203959885400748e-173,3.455317700964534588e-144,1.225828020298303323e-117,8.395204308324575207e-94,1.109923792562362411e-72,2.832795465247134205e-54,1.395717236722331730e-38,1.327516205475387690e-25,2.437487441657394948e-15,8.639828229893920320e-08
-2.453773113443278220e+01,4.534923460676710559e-173,7.707981848338984337e-144,2.529122949209476810e-117,1.601988401773182388e-93,1.958885081118052888e-72,4.624009480281272793e-54,2.107116941911202506e-38,1.853611555350102686e-25,3.147813425792480930e-15,1.031951780172706469e-07
-2.451274362818590546e+01,1.092725978589837041e-172,1.717788494729144374e-143,5.212987079315481462e-117,3.053963016115873407e-93,3.453830849489737603e-72,7.540471818969413055e-54,3.178016473794601284e-38,2.585674980005849725e-25,4.061176719938189646e-15,1.231374083819983568e-07
-2.448775612193902873e+01,2.630442924448285831e-172,3.824502983902604968e-143,1.073444667028009795e-116,5.816269041611660994e-93,6.083723646945894591e-72,1.228441938531042023e-53,4.788505133513238646e-38,3.603341686674051327e-25,5.234450542200026952e-15,1.467901524190889282e-07
-2.446276861569215200e+01,6.325907041082335460e-172,8.506612044223639044e-143,2.208253792797578836e-116,1.106627630137414289e-92,1.070567856869295954e-71,1.999341847916456351e-53,7.208087976219551106e-38,5.016643816895935629e-25,6.740104369012747688e-15,1.748155826445719965e-07
